Job Title,Date of registration,Deadline,Job Category,Experience Required,Employment Type,Salary,SocialEnsurance,RetirementBenefit,Location,Working Hours,Working Type,Company Name,Job Description,ApplicationMethod,ApplicationType,document,Post
[동탄 반송동] 동탄블루밍타운하우스 건물관리원 모집,"25/05/12 등록
25/07/11 마감",25/07/11 마감,아파트·빌라 경비원,경력 (최소 1년 0 개월 이상) 우대,기간의 정함이 있는 근로계약,월급 200만원 ~ 200만원,"국민연금
고용보험
산재보험
건강보험",퇴직연금,"경기도 화성시 동탄중앙로 35, . (반송동, 동탄 벽산 블루밍 타운하우스)","※ 상세 근무시간
근무시간  : (오전) 7시 00분~(오전) 7시 00분
휴게시간( (오후) 11시30분~(오전) 06시00분)
(격일근무)
주 소정근로시간
툴팁
: 40시간","주 4일 근무
(주 소정근로시간: 40시간)",유브이종합개발（주）,"* 90세대 타운하우스 건물관리원 
* 격일근무제(07:00~익일07:00)
* 급여: 세후 약200만원
* 세대수가 적어 경비, 분리수거 업무 등 포함됨. 업무량이 많지는 않음. 
* 성실하고 책임감있게 장기근속 하실 분, 인근거주자, 즉시출근 가능자 우대",Not found,Not found,Not found,
(감이동) 재가요양보호사 구인,25/05/12 등록,채용시까지,재가 요양보호사,신입,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 ~ 10,030원","국민연금
고용보험
산재보험
건강보험",퇴직금,"경기도 하남시 감일백제로 70, 소재 (감이동, 더샵 포웰시티)","(근무시간) (오후) 1시 30분 ~ (오후) 4시 30분
주 소정근로시간
툴팁
: 15시간","주 5일 근무
(주 소정근로시간: 15시간)",참소망 재가복지 센터,"- (감이동)더샆포웰시티 3등급(여)
- 13:30~16:30시, 주5일
- 시급 13000원(제수당포함)+ 교통비(5만원) 추가",방문,면접,기타(요양보호사 자격증),
요양보호사 구인,"25/05/12 등록
25/06/11 마감",25/06/11 마감,재가 요양보호사,관계없음,기간의 정함이 없는 근로계약,"시급 10,030원 ~ 10,030원","국민연금
고용보험
산재보험
건강보험",퇴직금,"경기도 부천시 소사구 소사로78번길 42 (소사본동, 풍림아파트)",(근무시간) (오후) 1시 00분 ~ (오후) 4시 00분,주 6일 근무,행복한재가복지센터,"4등급 할머니/주6일/13:00~16:00/청소,반찬,일상생활 도움/수당포함 시급 12,700원","워크넷,
기타 (전화통화)
고용24 입사지원",면접,이력서,
물류센터(창고) 미화업무 해주실분 구인합니다.,25/05/12 등록,채용시까지,Not found,Not found,Not found,Not found,Not found,Not found,Not found,Not found,Not found,Not found,Not found,Not found,Not found,Not found,
[호평동] 호평동 중흥s클래스 아파트 경비원 구인 / 복지카드 소지자 우대,25/05/12 등록,채용시까지,아파트·빌라 경비원,관계없음,기간의 정함이 있는 근로계약,월급 249만원 ~ 249만원,"국민연금
고용보험
산재보험
건강보험",퇴직연금,"경기도 남양주시 호평로 149 (호평동, 호평마을중흥에스클래스아파트)","※ 상세 근무시간
- 2조 2교대 격일 근무 / 06시 교대
  휴게 시간 12:00-13:30 (1.5시간), 15:00-16:00(1시간), 18:00-19:35(1.66시간), 24:00-05:00(5.0시간)
주 소정근로시간
툴팁
: 40시간","주 4일 근무
(주 소정근로시간: 40시간)",한국보안컨설팅(주),"- 호평동 중흥s클래스 아파트 경비원 / 아파트 경비 업무
- 2조 2교대 격일 근무 / 06시 교대
  휴게 시간 12:00-13:30 (1.5시간), 15:00-16:00(1시간), 18:00-19:35(1.66시간), 24:00-05:00(5.0시간)
- 월급 2,492,670원

* 경증 장애인 우대",Not found,Not found,Not found,
단체급식 조리원 모집,25/05/09 등록,채용시까지,주방 보조원(일반 음식점),관계없음,기간의 정함이 없는 근로계약,월급 237만원 ~ 237만원,"국민연금
고용보험
산재보험
건강보험",퇴직금,경기도 남양주시 의안로 129-13 (평내동),"※ 상세 근무시간
- 04:30~14:30(휴게2시간 포함) / 2일 근무 후 1일 휴무(월휴무 약 10회)
**근무표대로 근무
주 소정근로시간
툴팁
: 40시간","주 5일 근무
(주 소정근로시간: 40시간)",주식회사바론푸드,"- 단체급식 세척원 모집
- 식품 전처리,주방보조 등
- 04:30~14:30(휴게2시간 포함) / 2일 근무 후 1일 휴무(월휴무 약 10회)
**근무표대로 근무
- 근거리 거주자, 자차운행 출퇴근 우대","방문,
기타 (전화상담후 방문)","서류,면접",이력서,
[치매교육이수] 재가요양보호사 구인,"25/05/09 등록
25/07/08 마감",25/07/08 마감,재가 요양보호사,관계없음,기간의 정함이 없는 근로계약,"시급 10,030원 이상","국민연금
고용보험
산재보험
건강보험",퇴직연금,"경기도 부천시 오정구 삼작로487번길 9, . (작동)","※ 상세 근무시간
오전 7-9시 또는 8-10시",주 5일 근무,해뜨는 방문요양 재가센터,"-  작동 5등급 할아버지
- 오전 7-9시 또는 8-10시
- 시급14,000원(수당포함)
- 치매진단 받으시고 허리협착증과 무릎관절통증으로 인해 거동 불편하심. 인지프로그램활동과 외출시 동행업무 맡아주실 요양보호사님 찾습니다",방문,면접,기타(전화통화/ 2024년 건강검진 결과지),
이룸교회 외곽미화 구인,25/05/09 등록,채용시까지,건물 청소원,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),월급 205만원 ~ 205만원,"국민연금
고용보험
산재보험
건강보험",퇴직연금,경기도 용인시 수지구 심곡로 92 (상현동),"※ 상세 근무시간
① 근로시간: 화, 수, 목, 토 8:00~16:00(7),  일 12:30~20:30(8)/ 주중 2일 휴무
② 휴게시간: 화, 수, 목, 토 11:30~12:30(총 60분),  일 17:00~18:00(총 60분)
휴게시간( (오전) 11시30분~(오후) 12시30분)
주 소정근로시간
툴팁
: 35시간","주 5일 근무
(주 소정근로시간: 35시간)",이룸교회,"[상현동 이룸교회 미화주임 모집]
▶직무내용: 교회내 주차장,외곽 청소,분리배출
▶휴일: (월) / (수)~(금)중 2일 
* 근무일: 교회 예배가 있어서 (토), (주일)은 출근하셔야 합니다.
* 근무시간: 연장근로, 야간근로 없습니다.
① 근로시간: 화, 수, 목, 토 8:00~16:00(7),  일 12:30~20:30(8)
② 휴게시간: 화, 수, 목, 토 11:30~12:30(총 60분),  일 17:00~18:00(총 60분)
5. 기타: 업무강도는 매우 낮습니다. 미화팀은 총 4명입니다.
▶지원문의: 이력서 제출(문자지원 010-5577-6865), 전화 후 방문  031-265-9191","방문,
이메일 (개인회원 로그인 후 조회가능),
기타 (▶지원문의: 이력서 제출(문자전송 010-5577-6865), 전화 후 방문  031-265-9191) 기본 이력서 이메일 보내기","서류,면접",이력서,
[ 풍덕천동/2등급/ 할머님] 요양보호사 채용,25/05/09 등록,채용시까지,요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 이상","국민연금
고용보험
산재보험
건강보험",퇴직금,"경기도 용인시 수지구 신수로683번길 19, 102 (풍덕천동, 래미안수지이스트파크)","근무시간 협의가능
(근무시간) (오전) 9시 00분 ~ (오후) 1시 00분
주 소정근로시간
툴팁
: 20시간","주 5일 근무
(주 소정근로시간: 20시간)",마음드림재가복지센터,"- 풍덕천동 2등급 할머님 재가 대상자케어(
- 간병일상생활지원서비스(말벗, 투석(월,수,금)
- 주5일 : 09:00~13:00(면접시 시간 꼭확인)
- 급여 : 시급10,030+주휴수당+수당 등=12,800원
- 지원문의 010-4598-4832

※근로계약기간의 정함이 없는 근로자를 채용하는 것이라 하더라도 실제 서비스 제공기간에 따라 임금을 계산하여 지급하는 형태로 채용 시 근로자마다 주 소정근로시간이나 임금, 근무(예정)지 등에 차이가 있을 수 있습니다.","방문,워크넷,
기타 (유선 통화 후 지원(010-4598-4832))
고용24 입사지원","서류,면접",기타(채용 확정시 건강검진표추가제출),
재가요양보호사 채용,"25/05/09 등록
25/07/08 마감",25/07/08 마감,재가 요양보호사,관계없음,기간의 정함이 있는 근로계약(시간(선택)제),"시급 10,030원 ~ 10,030원","국민연금
고용보험
산재보험
건강보험",퇴직금,"경기도 의정부시 흥선로154번길 17, ... (의정부동)","(근무시간) (오후) 1시 00분 ~ (오후) 4시 00분
주 소정근로시간
툴팁
: 15시간","주 5일 근무
(주 소정근로시간: 15시간)",가족사랑방문요양복지센터,"- 3등급 할아버지, 부부거주
- 식사, 병원동행 등 일상생활 지원, 목욕 주1회
- 주5일, 13:00~16:00
- 시급 : 12,700원(수당포함)",방문,"서류,면접",이력서,
[채용대행] 봉담중흥S클라스더퍼스트 아파트 경비모집,"25/05/09 등록
25/06/08 마감",25/06/08 마감,Not found,Not found,Not found,Not found,Not found,Not found,Not found,Not found,Not found,Not found,Not found,Not found,Not found,Not found,
강남대성기숙학원 의대관 미화원 모집,25/05/09 등록,채용시까지,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",경력 (최소 1년 0 개월 이상) 우대,기간의 정함이 있는 근로계약,월급 212만원 ~ 212만원,"국민연금
고용보험
산재보험
건강보험",퇴직금,"경기도 이천시 호법면 이섭대천로527번길 25, 강남대성기숙학원 의대관","(근무시간) (오전) 8시 00분 ~ (오후) 5시 00분
주 소정근로시간
툴팁
: 40시간","주 5일 근무
(주 소정근로시간: 40시간)",（주）한성씨앤디,"[이천일자리센터 채용 대행 사업장입니다. 구직 활동의 목적이 아닌, 실제 구직 의사 있으신 분만 지원바랍니다.]
-문의 및 면접 신청: 이천시청 일자리센터 정애란 직업상담사 031-644-4189

호법면 소재 기숙학원  기숙동 주간 미화 업무.
근무표에 의거한 근무/주말 근무 가능자.","워크넷,
기타 (면접 신청:이천시청 일자리센터 정애란 직업상담사 031-644-4189)
고용24 입사지원","서류,면접,
기타 (면접 일정에 방문 면접(이력서 지참 필수))",이력서,
재가요양보호사 구인,25/05/09 등록,채용시까지,요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 이상","국민연금
고용보험
산재보험
건강보험",퇴직금,"경기도 남양주시 오남읍 진건오남로759번길 110, . (오남아이파크)","근무시간 협의가능
(근무시간) (정오) 12시 00분 ~ (오후) 3시 00분
주 소정근로시간
툴팁
: 18시간","주 6일 근무
(주 소정근로시간: 18시간)",무한케어노인복지센터,"3등급 할머님 
-주6일 / 12~15시 (시간협의-2시간 연장근무 필요)
- 시급12700원(각종수당 포함)
- 편마비, 휠체어사용, 식사도움, 가사지원","방문,
기타 (담당자 통화후 방문: 010-8726-5900)","서류,면접",이력서,
차량기사님을 채용합니다.,25/05/09 등록,채용시까지,승합차 운전원,관계없음,기간의 정함이 없는 근로계약,"시급 700,000원 ~ 750,000원","고용보험
산재보험
건강보험",퇴직금,"경기도 남양주시 진접읍 봉현로 51-37, 해오름어린이집",(근무시간) (오후) 4시 00분 ~ (오후) 6시 30분,주 5일 근무,해오름어린이집,"오후4시부터 6시30분까지 차량기사님을 채용합니다.

(중장년 우대)","워크넷
고용24 입사지원","서류,면접",이력서,
"[부림동] 2등급 여자어르신, 주 5일, 13:00~16:00",25/05/09 등록,채용시까지,재가 요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 ~ 10,030원","국민연금
고용보험
산재보험
건강보험",퇴직금,경기도 과천시 부림1길 14 (부림동),"근무시간 협의가능
(근무시간) (오후) 1시 00분 ~ (오후) 4시 00분
주 소정근로시간
툴팁
: 15시간","주 5일 근무
(주 소정근로시간: 15시간)",365 실버케어,"[부림동] 2등급 여자어르신, 재가요양보호사 구인
- 화장실 혼자 이동가능(보행기), 기저귀 착용, 체구 작으심
- 주변정리, 주1회 목욕도움, 식사, 이동도움 등
- 아드님과 거주함(아드님 출근)
- 주 5일, 13:00~16:00
- 주 1~2회 정도는 13시~18시(5시간) 근무
- 시급: 12,700원(주휴수당, 연차수당 포함) + 중증수당",방문,면접,"기타(요양보호사 자격증, 건강검진결과서)",
[동탄2신도시] 영천동 파크자이아파트 내부 미화원 구인,25/05/09 등록,채용시까지,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",관계없음,기간의 정함이 있는 근로계약(시간(선택)제),월급 170만원 ~ 170만원,"국민연금
고용보험
산재보험
건강보험",퇴직연금,"경기도 화성시 동탄대로24길 117, . (영천동, 동탄파크자이)","※ 상세 근무시간
평일 08:30~16:000  /  토요일 08:30~11:30 (격주)  
휴게시간( (오후) 12시00분~(오후) 01시00분)
주 소정근로시간
툴팁
: 32시간","주 6일 근무
(주 소정근로시간: 32시간)",승인산업주식회사,"[동탄2신도시] 영천동 파크자이아파트 내부 미화원 구인

◆업무: 아파트  공용 부분 미화
  
◆ 시간 평일 08:30~16:000  /  토요일 08:30~11:30 (격주)  

◆ 급여 :  월1,700,090원



입사 지원 희망하시면  031)5189-5356으로 연락바랍니다.","방문,워크넷,
기타 (전화 031-5189-5356)
고용24 입사지원",면접,이력서,
[풍덕천동/4등급/할아버지] 요양보호사 채용,25/05/09 등록,채용시까지,요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 이상","국민연금
고용보험
산재보험
건강보험",퇴직금,"경기도 용인시 수지구 풍덕천로160번길 13, 1 (풍덕천동, 파크빌)","근무시간 협의가능
(근무시간) (오전) 9시 30분 ~ (오후) 12시 30분
주 소정근로시간
툴팁
: 15시간","주 5일 근무
(주 소정근로시간: 15시간)",마음드림재가복지센터,"- 풍덕천동 4등급 할아버지대상자케어
- 간병일상생활지원서비스
- 주5일 : 09:30~12:30(시간협의가능)
- 급여 : 시급10,030+주휴수당+수당 등=12,800원
- 지원문의 010-4598-4832

※근로계약기간의 정함이 없는 근로자를 채용하는 것이라 하더라도 실제 서비스 제공기간에 따라 임금을 계산하여 지급하는 형태로 채용 시 근로자마다 주 소정근로시간이나 임금, 근무(예정)지 등에 차이가 있을 수 있습니다.","방문,워크넷,
기타 (유선 통화 후 지원(010-4598-4832))
고용24 입사지원","서류,면접",기타(채용 확정시 건강검진표추가제출),
