Id,JobTitle,DateOfRegistration,Deadline,JobCategory,ExperienceRequired,EmploymentType,Salary,Address,Category,WorkingHours,CompanyName,JobDescription,ApplicationMethod,Document,Detail
644,재가 요양보호사 채용(방학동_5등급),등록일 : 2025-06-13,마감일 : 2025-08-12,Not found,경력무관,재가 요양보호사,"시급 10,030 원 ~ 10,030 원",서울특별시 도봉구 도당로13라길,도봉구,"주5일
주 15시간 근로
09:00 ~ 12:00",구구팔팔재가복지센터,"직무내용
방학2동공영주차장 맞은편 5등급남 방문케어
인지활동, 식사도움, 주변정리, 산책 등 일상지원
9:00-12:00/주5일/시급10,030원(주휴수당 등 포함 12,700원).
치매교육이수 필수",방문,이력서,https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=KJAK002506130001&infoTypeCd=VALIDATION&infoTypeGroup=tb_workinfoworknet
645,[구의동/3등급/여자/오전] 재가 요양보호사 채용,등록일 : 2025-06-13,마감일 : 2025-08-12,Not found,경력무관,재가 요양보호사,"시급 10,030 원 ~ 10,030 원",서울특별시 광진구 자양로47길,광진구,"주6일
주 18시간 근로
09:00 ~ 12:00",광진방문요양센터,"직무내용
* 3등급 여자어르신(56년생:파킨슨) 케어/거동불편/독거
* 간단한 점심식사 준비/주2회 샤워도움/화장실이동시 부축도움/안마기 작동도움/청소, 세탁 등 일상생활지원 
- 외부활동 없음
* 8시 또는 9시 출근시간 협의가능

* 시급: 12,700원(기본:10,030원+주휴수당+연차수당 포함) 지급
* 교통비: 5만원 지급","방문,
기타 (전화면접)",기타(자격증 사본),https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=KJAG002506130003&infoTypeCd=VALIDATION&infoTypeGroup=tb_workinfoworknet
646,건물 청소 및 미화관리자 채용(본사),등록일 : 2025-06-13,마감일 : 2025-08-12,Not found,경력1년,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)","연봉 2,600 만원 ~ 2,800 만원",서울특별시 강동구 성내로15길,강동구,"주5일
주 40시간 근로
08:00 ~ 17:00",(주)뉴맨테크,"직무내용
- 직무: 건물 청소, 업체관리건물 대청소 관리 및 감독
- 근무시간: 08:00~17:00 (휴게시간 1시간/ 주 5일근무)
- 급여: 연봉2,600~2,800(협의)
- 지원자격
 ㅁ필수: 지하 주차장 청소차량 유경험자, 돌돌이 청소기 유경험자, 경력 1년이상
 ㅁ우대: 자동차 면허 1종 자격증(트럭으로 관리하는 건물에 청소도구 등 전달)
- 지원방법: 이력서 팩스(02-471-8221) 전송 및 이력서 문자전송(010-5287-1734)",팩스,이력서,https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=KJAC002506130002&infoTypeCd=VALIDATION&infoTypeGroup=tb_workinfoworknet
647,4등급어르신/오전재가요양보호사 구인신청,등록일 : 2025-06-12,마감일 : 2025-07-11,Not found,경력무관,요양보호사,"시급 10,030 원 ~ 10,030 원",서울특별시 중구 동호로10길,중구,주5일,안토(ANTO)재가복지센터,"직무내용
-4등급남자어르신/오전재가  여자요양보호사 구인신청
- 장기요양급여 적용 근무시간 : 09:30~12:30(주5일) 
- 장기요양급여: 시급10,030원(주휴, 연차, 기타수당 별도/포함시 시급13,000원 예상)
3호선 약수역,근처 거주하심
허리협착증수술, 83세어르신, 거동가능하심, 식사도움, 재활운동, 간단한 가사지원 /비급여  2시간 추가 가능함","방문,팩스","이력서,기타(자격증, 보건증)",https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=KJAY002506120003&infoTypeCd=VALIDATION&infoTypeGroup=tb_workinfoworknet
648,커뮤니티센터 안내데스크(오후),등록일 : 2025-06-12,마감일 : 2025-08-11,Not found,경력무관,데스크 안내원,월급 184 만원 ~ 184 만원,서울특별시 마포구 토정로18길,마포구,"주5일
주 35시간 근로
14:00 ~ 22:00",광인산업(주),"직무내용
- 직무내용 : 아파트 커뮤니티센터 안내데스크 민원업무
- 필수사항 :무관
- 월급 : 1,848,770원 
- 근무시간 : 주5일. 14:00~22:00 (화~토)
- 휴게시간 : 18:30~19:30
- 4대보험,",이메일(개인회원 로그인 후 조회가능),"이력서,자기소개서",https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=KF10052506120001&infoTypeCd=VALIDATION&infoTypeGroup=tb_workinfoworknet
649,3등급남자어르신/오전재가요양보호사 구인신청,등록일 : 2025-06-12,마감일 : 2025-07-11,Not found,경력무관,요양보호사(노인요양사),"시급 10,030 원 ~ 10,030 원",서울특별시 중구 동호로10길,중구,"주5일
주 15시간 근로",안토(ANTO)재가복지센터,"직무내용
3등급남자어르신/오전재가요양보호사 구인신청
- 장기요양급여 적용 근로시간 : 10:00~13:00(주5일) 
- 장기요양급여: 시급10,030원(주휴, 연차, 기타수당 별도/포함시 시급13,000원 예상)
3호선 약수역,근처 거주하심
고관절수술(88세이심,배우자와 거주하심) 식사도움,재활운동,기저귀케어가능하신분지원바람
010-4125-7163 연락번호
약수역하차(3호선, 6호선) 5분거리위치함","방문,팩스","이력서,기타(자격증, 보건증)",https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=KJAY002506120002&infoTypeCd=VALIDATION&infoTypeGroup=tb_workinfoworknet
650,[격일제/신용산역/월236만] 아파트 경비원 구인,등록일 : 2025-06-12,마감일 : 2025-08-11,Not found,경력무관,아파트·빌라 경비원,월급 236 만원 ~ 236 만원,서울특별시 용산구 한강로3가,용산구,"주4일
주 40시간 근로",대영관리주식회사,"직무내용
- 아파트 경비원 구인
- 보안및 분리수거, 외곽청소, 기타관리소장 보조업무등
- 경비교육이수 필수
- 급여 2,364,000원(연차포함)
- 근무시간 : 07:00~ (익일) 07:00 [휴게시간 9.5시간]
- 이력서 메일 지원시 ""용산쌍용스윗닷홈 경비원 지원""기재요망
- 메일지원 [deyoungm11@naver.com]
- 팩스 지원 ) 031-388-8332","팩스,워크넷,
이메일 (개인회원 로그인 후 조회가능)","이력서,기타(경비교육이수증)",https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=KJKR002506120016&infoTypeCd=VALIDATION&infoTypeGroup=tb_workinfoworknet
651,약수하이츠아파트 3등급 오전재가요양보호사 구인신청,등록일 : 2025-06-12,마감일 : 2025-08-11,Not found,경력무관,재가 요양보호사,"시급 10,030 원 ~ 10,030 원",서울특별시 중구 동호로10길,중구,"주6일
주 18시간 근로",조은한빛요양센터,"직무내용
약수하이츠아파트 3등급 80대 여자어르신 오전재가요양보호사 구인신청
- 09:00~12:00 주6일근무임
- 가사도움, 식사챙기기,당뇨케어-인슐린주사 가동가능하시고, 목욕은 없음
- 시급 10,030원 (주휴 및 기타 수당포함 12,700원)
- 문의 010-2298-2984",방문,이력서,https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=KJAY002506120001&infoTypeCd=VALIDATION&infoTypeGroup=tb_workinfoworknet
652,[신정동] 4등급 할머님 / 09:00~12:00 / 요양보호사 모...,등록일 : 2025-06-12,마감일 : 2025-08-08,Not found,경력무관,재가 요양보호사,"시급 10,030 원 이상",서울특별시 양천구 신정로7길,양천구,"주5일
주 18시간 근로
09:00 ~ 12:00",연세사랑복지센터,"직무내용
* 신정푸른마을아파트 거주 4등급 할머님 케어
* 09:00~12:00 /주5일
* 시급 12,650원(주휴 수당 등 포함)
* 말 벗 및 일상생활 지원","방문,
기타 (전화)",이력서,https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=KJAT002506120003&infoTypeCd=VALIDATION&infoTypeGroup=tb_workinfoworknet
653,[연희동] 서연어린이집 인근 재가요양보호사 모집,등록일 : 2025-06-12,마감일 : 2025-07-11,Not found,경력무관,재가 요양보호사,"시급 10,030 원 이상",서울특별시 서대문구 홍제천로4길,서대문구,"주6일
주 18시간 근로
09:00 ~ 12:00",행복드림방문요양센터,"직무내용
[연희동] 서연어린이집 인근 4등급 남자어르신
/ 일상생활 지원, 가끔 병원동행 있음
/ 주6일 근무, 09:00~12:00
/ 시급: 10,030원 (기본 시급(10,030)+ 주휴수당 및 기타수당 포함하여 12,700원 지급)
/ 채용담당자 통화 후 면접

*실제서비스 제공기간에 따라 임금을 계산하여 지급하는 형태로 채용 시 근로자 마다 주 소정 근로시간이나 임금, 근무(예정)지 등에 차이가 있을 수 있음*",기타(채용담당자 통화 후 면접 ),기타(요양보호사 자격증(사본)),https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=KJKC002506120020&infoTypeCd=VALIDATION&infoTypeGroup=tb_workinfoworknet
654,[응봉동/2등급/할머니/08:30~11:30 주5일] 요양보호사 모...,등록일 : 2025-06-12,마감일 : 2025-07-25,Not found,경력무관,재가 요양보호사,"시급 10,030 원 이상",서울특별시 성동구 독서당로62길,성동구,"주5일
주 15시간 근로
09:00 ~ 12:00",사랑재가노인복지센터,"직무내용
2등급 할머니 일상생활지원

08:30~11:30 주5일

시급 10,030원 (주휴수당,연차수당 포함하면 12,700원)","방문,팩스",이력서,https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=KJAQ002506120005&infoTypeCd=VALIDATION&infoTypeGroup=tb_workinfoworknet
655,"[강남구 삼성동/ 3등급 할머니, 13시~16시] 요양보호사 모집",등록일 : 2025-06-12,마감일 : 2025-08-11,Not found,경력무관,재가 요양보호사,"시급 10,030 원 이상",서울특별시 강남구 학동로68길,강남구,"주6일
주 18시간 근로
13:00 ~ 16:00",153방문요양센터,"직무내용
- 대 상 자  : 삼성동 삼성힐스테이트(강남구청역 인근) / 3등급 할머니(69세)
               * 아드님과 같이 거주하나 요양보호사 근무시간에는 안계심
- 직무내용 :청소 도움 , 식사 준비, 이동 도움(이동해서 거동 가능) 등
- 근무시간 :  13:00~16:00(주5일)      
- 시      급 :  13,000원(기본시급 10,030원 +기타수당 포함)
* 지원문의 : 전화 (010-7630-7374)","방문,
기타 (전화 후 방문(010-7630-7374))",이력서,https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=KJAS002506120012&infoTypeCd=VALIDATION&infoTypeGroup=tb_workinfoworknet
656,재가요양보호사 모집 - 4등급 / 신대방역 도보 5분 (신대방동),등록일 : 2025-06-12,마감일 : 2025-08-11,Not found,경력무관,재가 요양보호사,"시급 13,000 원 ~ 13,000 원",서울특별시 동작구 신대방12길,동작구,"주5일
주 15시간 근로",여의도가족사랑재가복지센터,"직무내용
[재가요양보호사 모집]

직무: 4등급 남자 어르신 돌봄
- 64세 어르신, 독거, 거동가능
- 산책 도움, 말벗, 가사지원 및 일상생활 지원 등 

근무시간: 09:00~12:00 / 주5일

급여: 13,000원 (연차수당, 주휴수당, 기타수당 등 포함)

* 전화지원: 010-7430-3160",기타(* 전화지원: 010-7430-3160),이력서,https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=KJAU002506120011&infoTypeCd=VALIDATION&infoTypeGroup=tb_workinfoworknet
657,[신도림동 동아1차아파트] 재가 요양보호사 구인,등록일 : 2025-06-12,마감일 : 2025-08-11,Not found,경력,재가 요양보호사,"시급 10,030 원 ~ 10,030 원",서울특별시 구로구 신도림로,구로구,"주5일
주 15시간 근로
13:00 ~ 16:00",서울재가복지센터,"직무내용
* 3등급 할머님 케어, 거동가능
* 부축도움 필요, 가사지원, 일상생활지원 등
* 주5일 13시~16시
* 시급  12,700원 (시급 10,030원 + 주휴수당, 연차수당 포함)",방문,기타(요양보호사 자격증),https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=KJAH002506120005&infoTypeCd=VALIDATION&infoTypeGroup=tb_workinfoworknet
658,월계 꿈의숲SK뷰아파트 실내미화원 채용(신주 없음),등록일 : 2025-06-12,마감일 : 2025-08-11,Not found,경력무관,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",월급 138 만원 ~ 138 만원,서울특별시 노원구 월계로42길,노원구,"주6일
주 26시간 근로",(주)진성관리,"직무내용
* 광운대 광운고 옆 월계 꿈의숲SK뷰 아파트 실내 미화원 채용
- 현관, 복도, 계단 등 실내 공용공간 미화

- 신주없음
- 근무시간 : 08:30~14:30(월~금)/08:30~11:30(토요 격주)/ 월1,389,640원
- 전화지원: 010-7142-6450",방문,이력서,https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=KF10952506120002&infoTypeCd=VALIDATION&infoTypeGroup=tb_workinfoworknet
659,참존요양원에서 주간 요양보호사 선생님을 모십니다.,등록일 : 2025-06-12,마감일 : 2025-08-11,Not found,경력무관,요양보호사(노인요양사),월급 213 만원 ~ 213 만원,서울특별시 도봉구 도봉로136가길,도봉구,"주5일
주 40시간 근로
08:30 ~ 17:30",참존요양원,"직무내용
* 요양원 어르신 케어 업무 전반
- 주5일 근무(주말 근무 있음/ 주중1일, 주말1일 휴무)
- 근무시간: 08:30 - 17:30(휴게시간 12:30 ~ 13:30)
- 월급 2,136,270원 
- 경조사비, 명절떡값 지급/ 중식비 일부지원","방문,팩스,
이메일 (개인회원 로그인 후 조회가능)",이력서,https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=KF10042506120005&infoTypeCd=VALIDATION&infoTypeGroup=tb_workinfoworknet
660,아파트미화원모집 - 노원구 월계동 현대아파트,등록일 : 2025-06-12,마감일 : 2025-08-11,Not found,경력무관,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",월급 147 만원 이상,서울특별시 노원구 석계로,노원구,"주6일
주 28시간 근로",(주)듀델코리아,"직무내용
아파트 공용부분 미화업무(신주없음)
09:00~15:00(휴게1시간)/09:00~12:00(토)
월 1,474,320원

전화지원 010-8553-4914(박영숙미화반장)",기타(전화지원 010-8553-4914(박영숙미화반장)),이력서,https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=KJAU002506120007&infoTypeCd=VALIDATION&infoTypeGroup=tb_workinfoworknet
661,[내발산동] 3등급/ 여자어르신/ 요양보호사 구인,등록일 : 2025-06-12,마감일 : 2025-08-11,Not found,신입,재가 요양보호사,"시급 10,030 원 ~ 10,030 원",서울특별시 강서구 강서로47길,강서구,"주5일
주 15시간 근로
09:00 ~ 12:00",우리실버홈케어복지센터,"직무내용
3등급 할머니 케어
- 가사 및 일생상활지원 (청소, 산책 위주)
- 주6일(주5일협의가능), 09:00-12:00 
- 시급 12,700원 (시급 10,030+각종수당 포함)
- 현수생 채용담당 (전화 : 02-2608-8087 / 핸드폰 : 010-5877-1184)","방문,
기타 (전화 후 방문)",이력서,https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=KF10072506120003&infoTypeCd=VALIDATION&infoTypeGroup=tb_workinfoworknet
662,재가요양보호사 모집/3등급할머니/주6일(09시~12시),등록일 : 2025-06-12,마감일 : 2025-08-11,Not found,경력무관,재가 요양보호사,"시급 10,030 원 ~ 10,030 원",서울특별시 강북구 삼양로130길,강북구,"주6일
09:00 ~ 12:00",가나노인복지센터,"직무내용
- 3등급할머니
- 신체활동도움(부축)및 기저귀케어 필요, 가사외 일상생활지원 서비스
- 주6일(09시~12시)
- 시급:12,800원(제수당포함)","방문,팩스,
기타 (유선통화 후 방문 접수)","이력서,기타(요양보호사 자격증 사본)",https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=KJ21002506120015&infoTypeCd=VALIDATION&infoTypeGroup=tb_workinfoworknet
663,(강일동)아파트청소원 모집,등록일 : 2025-06-12,마감일 : 2025-08-11,Not found,경력무관,환경 미화원,"시급 10,030 원 ~ 10,030 원",서울특별시 강동구 고덕로98길,강동구,"주6일
주 33시간 근로",(주)두원에이앤씨,"직무내용
-근무지: 고덕로98길 161 (강일리엔파크13단지)
-조   건: 08:30-15:30(주5,휴게시간12:00-13:00)
-급   여: 월1,570,000
-문의전화: 010-9280-1666","방문,팩스,워크넷",이력서,https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=KJAC002506120006&infoTypeCd=VALIDATION&infoTypeGroup=tb_workinfoworknet
664,[성내동] 파크프라자 경비원 채용공고,등록일 : 2025-06-12,마감일 : 2025-08-11,Not found,경력무관,"건물 경비원(청사,학교,병원,상가,빌딩,공장 등)",월급 206 만원 ~ 206 만원,서울특별시 강동구 양재대로89길,강동구,"주4일
주 39시간 근로",주식회사 씨엠관리,"직무내용
*상가(주상복합건물) 경비 업무
*경비교육이수자
*24시 격일제  
*월2,069,000원
*3개월 수습기간 이후 1년 단위로 재계약
*이력서 사진 찍어서 문자로 지원 가능","우편,팩스,
이메일 (개인회원 로그인 후 조회가능),
기타 (이력서 문자(010-3487-1009) 발송)",이력서,https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=KJAZ002506120002&infoTypeCd=VALIDATION&infoTypeGroup=tb_workinfoworknet
