Id,Title,DateOfRegistration,Deadline,JobCategory,ExperienceRequired,EmploymentType,Salary,SocialEnsurance,RetirementBenefit,Address,Category,WorkingHours,WorkingType,CompanyName,JobDescription,ApplicationMethod,ApplicationType,Document,Detail,Post
261,[상계동/4등급/여자/오전] 재가 요양보호사 구인,25/05/12 등록,채용시까지,재가 요양보호사,경력 (최소 1년 1 개월 이상) 우대,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 ~ 10,030원","국민연금
고용보험
산재보험
건강보험",퇴직금,"서울특별시 노원구 노원로34길 34 (상계동, 성원아파트)",노원구,"(근무시간) (오전) 9시 00분 ~ (정오) 12시 00분
주 소정근로시간
툴팁
: 15시간","주 5일 근무
(주 소정근로시간: 15시간)",AAA+광진효나눔센터,"● 45년생 4등급 여자어르신 케어
● 배우자와 거주 / 워커 이용해서 거동
● 업무 : 개인위생관리, 일상생활지원, 정서지원 등 가사 및 일상생활지원
● 시간 : 월~금, 오전 9시~오후12시 (1시간 개인비용 추가 근무 가능 할 수 있음)
● 시급 : 13,000원(기본시급 10,030원 외 주휴 및 연차수당 포함)
● 근무지 : 노원구 상계동 성원아파트...","워크넷,
기타 (전화)
고용24 입사지원","서류,면접","기타(요양보호사자격증, 건강진단결과지)",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJAG002505120010&rtnTarget=list10,
262,목동13단지 경비원 모집,25/05/07 등록,채용시까지,아파트·빌라 경비원,관계없음,기간의 정함이 있는 근로계약,월급 220만원 이상,"국민연금
고용보험
산재보험
건강보험",퇴직금,"서울특별시 양천구 목동동로 100 (신정동, 목동신시가지아파트13단지)",양천구,"※ 상세 근무시간
*격일 근무 : 06:00~06:00 
-휴게 시간 : 주간 3.8h/ 야간 6.5h
(격일근무)
주 소정근로시간
툴팁
: 40시간","주 4일 근무
(주 소정근로시간: 40시간)",(주)동익,"* 목동 13단지 아파트
- 경비교육 이수증 소지자
- 경증 장애복지카드 소지자 우대
- 격일근무 :06:00~06:00 / 휴게시간: 주간 3.8h/ 야간 6.5h
- 급여 (월 220만원 )
- 문의후 면접 가능 ( 010 - 6320 - 2179 )",Not found,Not found,Not found,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKR002505070035&rtnTarget=list3,
263,[중곡동/4등급/여자/오전] 재가 요양보호사 채용,25/05/07 등록,채용시까지,재가 요양보호사,관계없음,기간의 정함이 있는 근로계약(시간(선택)제),"시급 10,030원 ~ 10,030원","국민연금
고용보험
산재보험
건강보험",퇴직금,"서울특별시 광진구 긴고랑로5길 9, 진양아트빌 인근 주택거주 (중곡동)",광진구,"(근무시간) (오전) 9시 30분 ~ (오후) 12시 30분
주 소정근로시간
툴팁
: 18시간","주 6일 근무
(주 소정근로시간: 18시간)",가까운방문요양센터,"* 4등급 여자어르신(38년생) 케어/아들,손자,증손주와 거주
* 점심식사 준비/이동식 변기사용/청소, 세탁 등 일상생활지원

* 시급: 12,700원(기본:10,030원+주휴수당+연차수당 포함)","방문,
기타 (전화면접)","서류,면접",기타(자격증 사본),https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJAG002505070009&rtnTarget=list4,
264,주1일(토요일) 재가요양보호사 채용,25/05/07 등록,채용시까지,재가 요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 12,700원 이상","국민연금
고용보험
산재보험
건강보험",퇴직금,"서울특별시 도봉구 시루봉로23가길 22-4, .. (도봉동)",도봉구,"(근무시간) (정오) 12시 00분 ~ (오후) 3시 00분
주 소정근로시간
툴팁
: 3시간","주 1일 근무
(주 소정근로시간: 3시간)",싱글벙글방문요양센터,"[재가 요양보호사 구인]
- 4등급 할머니(독거)
  주간보호센타이용후 토요일만 근무희망
  -식사, 청소 및 말벗
- 주1일/토요일근무  12:00~15:00/ 시급 12,700원(수당포함)","방문,
기타 (전화지원(핸드폰 연락))","면접,
기타 (요양보호사 자격증 사본)",이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKZ002505070013&rtnTarget=list5,
265,재가요양보호사 모집 - 4등급 / 남자어르신 / 당산동,25/05/07 등록,채용시까지,재가 요양보호사,관계없음,기간의 정함이 없는 근로계약,"시급 10,030원 ~ 10,030원","국민연금
고용보험
산재보험
건강보험",퇴직금,"서울특별시 영등포구 당산동4가 국회대로29길 5 (당산동4가, 현대아파트)",영등포구,"※ 상세 근무시간
14:30~17:30 / 주6일",주 6일 근무,참사랑 사회복지 요양센타,"[재가요양보호사 모집]

직무: 4등급 남자어르신 돌봄 - 80대 중반 어르신, 부부거주, 거동가능

근무시간: 14:30~17:30 / 주6일

시급: 12,700원 (연차수당, 주휴수당, 기타수당 등 포함)

* 전화지원 010-4324-8369",기타(전화지원 (010-4324-8369)),면접,이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJAU002505070012&rtnTarget=list6,
266,아파트 기전실 반장 채용 공고(신도림동),25/05/07 등록,채용시까지,아파트 전기관리원,경력 (최소 1년 0 개월 이상) 필수,기간의 정함이 있는 근로계약,월급 300만원 이상,"국민연금
고용보험
산재보험
건강보험",퇴직금,"서울특별시 구로구 신도림로 56-13, 신도림동 (신도림동, 신도림7차e-편한세상)",구로구,"※ 상세 근무시간
격일 08시 교대 근무
주 소정근로시간
툴팁
: 40시간","주 4일 근무
(주 소정근로시간: 40시간)",우리관리주식회사,"구로구 신도림동 신도림7차 이편한세상 아파트
-기전실 반장 채용 공고
-월급여: 3,006,000원(세전)
-근무형태: 격일근무  08시 교대
-휴게시간: 주간4.5시간 +야간3.5시간
-자격증: 소방안전관리자2급 (필수)/전기 자격증 소지자 우대
-이력서지원:팩스:02-2675-6065 / 이메일: kim213se@daum.net",Not found,Not found,Not found,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJAH002505070009&rtnTarget=list7,
267,시설 요양보호사 (주주야야휴휴) 구인,"25/05/07 등록
25/05/31 마감",25/05/31 마감,요양보호사(노인요양사),관계없음,기간의 정함이 있는 근로계약,월급 230만원 이상,"국민연금
고용보험
산재보험
건강보험",퇴직연금,"서울특별시 도봉구 도봉로163길 10, 1층 (도봉동)",도봉구,"※ 상세 근무시간
-  주간 09:00~18:00 (휴게시간 1시간)
-  야간 18:00~09:00 (휴게시간 6시간)
주 소정근로시간
툴팁
: 40시간","주 5일 근무
(주 소정근로시간: 40시간)",실버케어너싱홈,"* 요양시설에서 어르신케어 업무
- 주주야야휴휴 
-  주간 09:00~18:00 (휴게시간 1시간)
-  야간 18:00~09:00 (휴게시간 6시간)
- 주5일 40시간
- 월급 : 230만원
- 문의 : 02-956-0010 / 010-5254-8818","방문,
이메일 (개인회원 로그인 후 조회가능) 기본 이력서 이메일 보내기","서류,면접","이력서,기타 (요양보호사 자격증)",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJAK002505070012&rtnTarget=list8,
268,"[천주교중앙동성당 인근] 3등급 할머니, 주 6일, 오전(09~12)",25/05/07 등록,채용시까지,재가 요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 이상","국민연금
고용보험
산재보험
건강보험",퇴직금,"서울특별시 관악구 은천로36길 24-1, . (봉천동)",관악구,"(근무시간) (오전) 9시 00분 ~ (정오) 12시 00분
주 소정근로시간
툴팁
: 18시간","주 6일 근무
(주 소정근로시간: 18시간)",에이플러스(A+)21세기홈케어센터,"[천주교중앙동성당 인근] 3등급 할머니
- 오전 3시간(09:00~12:00), 주 6일 18시간
- 전반적인 요양보호사 업무(식사도움, 가사도움, 이동변기, 목욕 등)
- 시급 12,700원(주휴수당, 연차수당 포함)
※ 이용자의 상황에 따라 근로시간 외 “추가 시간(비급여)”이 있을 수 있음(시급: 협의) 
- 근무시간: 12:00~09:00/ 주 6일 (월 4일 휴무)
- 월급: 340만원
* 입주 경력자 우대","방문,
이메일 (개인회원 로그인 후 조회가능) 기본 이력서 이메일 보내기","서류,면접","이력서,기타 (자격증 사본, 건강검진결과 통보서)",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJAF002505070010&rtnTarget=list1,
269,[3등급 남자어르신] 재가요양보호사 채용,25/05/07 등록,채용시까지,요양보호사(노인요양사),관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 ~ 10,030원","국민연금
고용보험
산재보험
건강보험",퇴직연금,"서울특별시 중랑구 면목로84가길 14 (면목동, 형제아파트)",중랑구,"(근무시간) (오전) 9시 30분 ~ (오후) 12시 30분
주 소정근로시간
툴팁
: 15시간","주 5일 근무
(주 소정근로시간: 15시간)",아리아케어 방문요양 도봉 쌍문센터,"[3등급 남자 어르신] 
▶산책지원, 이동도움, 식사(조리는 없음)
▶근무시간 : 주 5일(09:30~12:30)
▶시급 12,700원
▶중랑구 면목동 형제아파트",방문,"서류,면접",이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KEC0912505070001&rtnTarget=list2,
270,자양한양아파트 청소원 채용,25/05/07 등록,채용시까지,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",관계없음,기간의 정함이 있는 근로계약(시간(선택)제),월급 156만원 ~ 156만원,"국민연금
고용보험
산재보험
건강보험",퇴직금,"서울특별시 광진구 구의강변로 11, 아파트 내 (자양동, 자양한양아파트)",광진구,"※ 상세 근무시간
09:00~16:00(월~금)
08:30~11:30(토요일)

휴게시간: 오전 11시 20분 ~ 오후 1시
휴게시간( (오전) 11시30분~(오후) 01시00분)
주 소정근로시간
툴팁
: 29시간","주 6일 근무
(주 소정근로시간: 29시간)",(주)한빛티에스,"* 자양2동 한양아파트(6개동 중에서 1개동) 계단/복도/엘리베이터 등 공용부분 청소업무
* 계단신주 있으나 청소업무 없음
* 급여: 1,569,000원
* 3개월 수습기간 적용/직무평가 후 12개월 계약연장
* 복지카드 소지자 우대","방문,팩스,워크넷
고용24 입사지원","서류,면접",이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJAG002505070003&rtnTarget=list3,
271,재가요양보호사 구인 [수유래미안아파트/ 4등급 남자],25/05/07 등록,채용시까지,재가 요양보호사,신입,기간의 정함이 있는 근로계약(시간(선택)제),"시급 10,030원 ~ 10,030원","국민연금
고용보험
산재보험
건강보험",퇴직금,"서울특별시 강북구 한천로159길 8, 면접시 상세주소 안내 (수유동, 래미안수유아파트)",강북구,"(근무시간) (오전) 9시 00분 ~ (정오) 12시 00분
주 소정근로시간
툴팁
: 15시간","주 5일 근무
(주 소정근로시간: 15시간)",나눔복지재가센터,"* 수유래미안아파트/4등급 남자
- 직무내용 : 정서지원, 가사지원, 신체지원 및  일상생활 지원 
- 근무시간: 09:00~12:00/ 주 5일
- 급여: 시급 12,700원  (주휴 수당 등 포함)",방문,"서류,면접",이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJAD002505070007&rtnTarget=list4,
272,"도장직, 제품 검수직(초보) 모집합니다.","25/05/07 등록
25/07/06 마감",25/07/06 마감,자동차 차체·판금·도장 정비원,관계없음,기간의 정함이 없는 근로계약,월급 215만원 ~ 300만원,"국민연금
고용보험
산재보험
건강보험",퇴직연금,"서울특별시 금천구 두산로 30, 현대상사",금천구,"(근무시간) (오전) 9시 00분 ~ (오후) 6시 00분
휴게시간( (오후) 01시00분~(오후) 02시00분)
주 소정근로시간
툴팁
: 40시간","주 5일 근무
(주 소정근로시간: 40시간)",현대상사,"○ 업무 - 자동차 내 · 외장품 도장, 검수, 포장 등",방문,"서류,면접","이력서,자기소개서",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJAI002505070001&rtnTarget=list5,
273,[중랑구 묵동 동구햇살아파트 거주] 1등급 83세 남자어르신 케어 재가요양보호사 구인,"25/05/07 등록
25/06/06 마감",25/06/06 마감,재가 요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 ~ 10,030원","국민연금
고용보험
산재보험
건강보험",퇴직금,"서울특별시 중랑구 동일로169길 41, . (묵동, 동구햇살아파트)",중랑구,"※ 상세 근무시간
주 5일근무 / 12시30분~16시30분
주 소정근로시간
툴팁
: 20시간","주 5일 근무
(주 소정근로시간: 20시간)",비지팅엔젤스용산지점,"- 중랑구 묵동 동구햇살아파트 거주
- 1등급 남자어르신 케어
- 직무내용 : 신체활동지원, 정서지원, 일상생활 지원 등
- 주5일 근무 / 12:30~16:30
- 시급 : 10,030원 (주휴수당, 연차수당 기타 제수당 포함 = 13,000원)
- 문의 : 02-975-1212","방문,우편,팩스,
기타 (통화 또는 문자 지원 가능)",면접,기타(자격증사본),https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KF11052505070001&rtnTarget=list3,
274,성수동 교회 운전 및 청소직 모집,25/05/07 등록,채용시까지,기타 자동차 운전원,관계없음,기간의 정함이 없는 근로계약,월급 220만원 ~ 220만원,"국민연금
고용보험
산재보험
건강보험",퇴직금,"서울특별시 성동구 왕십리로5길 19 19, .. (성수동1가)",성동구,"※ 상세 근무시간
09:00~17:00
주 소정근로시간
툴팁
: 35시간","주 5일 근무
(주 소정근로시간: 35시간)",대한예수교장로회일심교회,"청소, 운전/1종보통운전면허증 소지자
9:00-17:00  주5일근무**(주중2일 월,목휴무)**
급여 : 월 2,200,000원

**담당자 휴대폰(010-9735-3156)으로 이력서 전송후 확인후 개별 연락**",기타(담당자 휴대폰(010-9735-3156)으로 이력서 전송후 확인후 개별 연락),면접,이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJAQ002505070002&rtnTarget=list5,
275,[관악드림타운] 5등급 여자어르신 주5일 오전 9:00~12:00,25/05/02 등록,채용시까지,재가 요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 ~ 10,030원","국민연금
고용보험
산재보험
건강보험",퇴직금,"서울특별시 관악구 성현로 80 (봉천동, 관악드림타운아파트)",관악구,"(근무시간) (오전) 9시 00분 ~ (정오) 12시 00분
주 소정근로시간
툴팁
: 20시간","주 5일 근무
(주 소정근로시간: 20시간)",조은방문요양센터,"[관악드림타운] 5등급 여자어르신 주5일 오전 9:00~12:00  

- 5등급 여자 어르신 (독거) 
- 직무내용: 식사준비, 병원동행 
- 급여:  시급10,030원(주휴수당,연차수당,기타수당 포함시 12,700원)","방문,
기타 (전화 후 방문 010-3730-9638)","서류,면접","이력서,기타 (건강검진표)",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJAF002505020003&rtnTarget=list8,
