Id,Title,DateOfRegistration,Deadline,JobCategory,ExperienceRequired,EmploymentType,Salary,SocialEnsurance,RetirementBenefit,Address,Category,WorkingHours,WorkingType,CompanyName,JobDescription,ApplicationMethod,ApplicationType,Document,Detail
249,반찬가게 보조 모집,25/05/07 등록,채용시까지,상점 판매원,관계없음,기간의 정함이 없는 근로계약,월급 270만원 ~ 290만원,"국민연금
고용보험
산재보험
건강보험",퇴직금,"경기도 광명시 오리로964번길 11, 광명시장내 금성상회 (광명동)",광명시,"근무시간 협의가능
※ 상세 근무시간
7시 50분~17시( 6일, 수요일 휴무)
주 소정근로시간
툴팁
: 48시간","주 6일 근무
(주 소정근로시간: 48시간)",금성상회,"- 광명시장 내 반찬가게에서 판매, 포장 등 업무 해줄실 분
- 07:40~17:00/한달4회  수요일 휴무",방문,면접,이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKE002505070008&rtnTarget=list10
250,[수지 풍덕천동]광교산아이파크 4등급할머니 요양보호사 구인,25/05/07 등록,채용시까지,재가 요양보호사,신입,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 이상","국민연금
고용보험
산재보험
건강보험",퇴직연금,"경기도 용인시 수지구 수풍로23번길 35 (풍덕천동, 수지광교산아이파크)",용인시,"(근무시간) (오전) 9시 00분 ~ (정오) 12시 00분
주 소정근로시간
툴팁
: 15시간","주 5일 근무
(주 소정근로시간: 15시간)",삼성실버케어센터,"- 4등급 할머니 케어 업무
- 주 5일근무 / 09:00~12:00(3시간)
- 시급 10,030+주휴수당+수당 등=12,800원


** 근로계약기간의 정함이 없는 근로자를 채용하는 것이라 하더라도 실제 서비스 제공기간에 따라 
임금을 계산하여 지급하는 형태로 채용 시 근로자마다 주 소정근로시간이나 임금, 근무(예정)지 등에 차이가 있을 수 있음.","방문,
기타 (전화 후 면접(010-9450-1222))",면접,기타(요양보호사 자격증),https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKX002505070014&rtnTarget=list6
251,생산직 직원 채용(유압성형틀 작동),25/05/07 등록,채용시까지,"기타 식품가공기계 조작원(유지, 장류, 조미식품, 설탕, 커피, 담배 등)",경력 (최소 1년 0 개월 이상) 우대,기간의 정함이 없는 근로계약,"시급 10,030원 이상","국민연금
고용보험
산재보험
건강보험",퇴직금,경기도 군포시 공단로214번길 5,군포시,"근무시간 협의가능
※ 상세 근무시간
08:00-17:30(월-금), 일요일 08:00-12:00(추가 근무는 면접시 협의 가능), 토요휴무
휴게시간( (오후) 12시00분~(오후) 01시00분)",주 5일 근무,주식회사 늘푸른초원(지점),"- 유압 성형틀 작동 가능하신 분
- 근무시간: 주5일 08:00-17:30(월-금), 일요일 08:00-12:00(추가 근무는 면접시 협의 가능), 토요휴무
- 급여: 210만원~250만원(경력자 면접 시 입금 협의 가능)
- 기계취급 경력자 우대",방문,"서류,면접",이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKR002505070013&rtnTarget=list7
252,[신봉동/3등급/할머님] 요양보호사 채용,25/05/07 등록,채용시까지,재가 요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 이상","국민연금
고용보험
산재보험
건강보험",퇴직금,"경기도 용인시 수지구 신봉1로 121, 102 (신봉동, 수지신봉현대빌라트)",용인시,"근무시간 협의가능
(근무시간) (오전) 9시 00분 ~ (정오) 12시 00분
주 소정근로시간
툴팁
: 18시간","주 6일 근무
(주 소정근로시간: 18시간)",(A)온마음 재가복지센터,"- 신봉동 3등급 할머님 재가대상자케어
- 간병일상생활지원서비스(말벗, 일상생활지원)
- 주6일 : 09:00~12:00(시간 협의 가능)
- 급여 : 시급10,030+주휴수당+수당=12,700원
- 유선지원문의 010-5057-5254

※ 근로계약기간의 정함이 없는 근로자를 채용하는 것이라 하더라도 실제 서비스 제공기간에 따라 임금을 계산하여 지급하는 형태로 채용 시 근로자마다 주 소정근로시간이나 임금, 근무(예정)지 등에 차이가 있을 수 있습니다.","방문,
기타 (유선 상담 후 지원(010-5057-5254))","서류,면접","이력서,기타 (자격증, 건강검진 결과지)",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKX002505070009&rtnTarget=list8
253,아파트 청소원 모집,25/05/07 등록,채용시까지,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",관계없음,기간의 정함이 있는 근로계약,월급 144만원 ~ 144만원,"국민연금
고용보험
산재보험
건강보험",퇴직금,"경기도 양주시 장흥면 가마골로 40-8, . (우남송추마을아파트)",양주시,"(근무시간) (오전) 8시 30분 ~ (오후) 3시 00분
주 소정근로시간
툴팁
: 27시간","주 5일 근무
(주 소정근로시간: 27시간)",주식회사 이데아그룹,"- 장흥 우남송추마을 아파트 청소원 모집(급 모집)
- 복지카드 소유자 우대
- 휴게시간 1시간","방문,
기타 (반장님과 통화 후 방문 바랍니다(010-8307-1200) 연결 안될시 관리사무소 전화(031-826-1771))","서류,면접",이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKS002505070003&rtnTarget=list10
254,[상현동/3등급 /할머님] 요양보호사 채용,25/05/07 등록,채용시까지,요양보호사,신입,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 이상","국민연금
고용보험
산재보험
건강보험",퇴직금,"경기도 용인시 수지구 진산로 24, 106 (상현동, 진산마을성원상떼빌아파트)",용인시,"근무시간 협의가능
(근무시간) (오전) 9시 00분 ~ (정오) 12시 00분
주 소정근로시간
툴팁
: 15시간","주 5일 근무
(주 소정근로시간: 15시간)",(A+)단비재가간호요양센터,"- 상현동 3등급할머님 재가대상자케어
- 간병일상생활지원서비스(말벗, 일상생활지원)
- 주5일 : 09:00~12:00(시간협의)
- 급여 : 시급10,030+주휴수당+수당 포함=12,700원
- 지원문의 010-9476-2912(031-265-2912)

 ※근로계약기간의 정함이 없는 근로자를 채용하는 것이라 하더라도 실제 서비스 제공기간에 따라 임금을 계산하여 지급하는 형태로 채용 시 근로자마다 주 소정근로시간이나 임금, 근무(예정)지 등에 차이가 있을 수 있습니다.","방문,워크넷,
기타 (유선지원(010-9476-2912))
고용24 입사지원","면접,
기타 (채용확정시 추가서류제출)","기타(자격증, 기타)",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKX002505070006&rtnTarget=list2
255,블루헤런골프장 그늘집 백사이드 업무,"25/05/07 등록
25/05/30 마감",25/05/30 마감,주방 보조원(일반 음식점),관계없음,기간의 정함이 있는 근로계약,"시급 10,030원 이상","국민연금
고용보험
산재보험
건강보험",퇴직금,"경기도 여주시 대신면 고달사로 67, 블루헤런골프장",여주시,(근무시간) (오전) 9시 00분 ~ (오후) 6시 00분,주 5일 근무,블루헤런주식회사,"○ 직무내용 : 중간 그늘집 백사이드 업무 (그릇 닦기, 그릇 정리 등)","방문,워크넷
고용24 입사지원","서류,면접",이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKU002505070001&rtnTarget=list4
256,요양보호사 채용,25/05/07 등록,채용시까지,요양보호사,관계없음,기간의 정함이 없는 근로계약,월급 209만원 이상,"국민연금
고용보험
산재보험
건강보험",퇴직금,"경기도 가평군 북면 백둔로 380-102, 상신노인전문요양원",가평군,"근무시간 협의가능
※ 상세 근무시간
주간 09:00 ~ 18:00
야간 18:00 ~ 19:00 
주야간 교대 탄력근무제 / 시간외, 야근 수당 별도
휴게시간( (오후) 12시00분~(오후) 01시00분)
주 소정근로시간
툴팁
: 40시간","주 5일 근무
(주 소정근로시간: 40시간)",백둔리 상신노인전문요양원,"○ 간호사 및 생활팀장 지시하에 배치된 부서의 전달업무, 병동 청결 업무
○ 요양보호서비스 계획을 세우고 대상자의 청결 유지, 식사와 복약보조, 배설, 운동, 정서적 지원, 환경 관리 및 일상생활 
    지원 업무","방문,
이메일 (개인회원 로그인 후 조회가능) 기본 이력서 이메일 보내기","서류,면접","이력서,자기소개서,경력증명서,기타 (합격자에 한함(자격증사본, 주민등록등본, 신체검사서, 범죄경력회보서))",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKB002505070002&rtnTarget=list6
257,택시운전기사 모집(군포 안양 의왕 과천),25/05/07 등록,채용시까지,택시 운전원,관계없음,기간의 정함이 없는 근로계약,월급 250만원 ~ 300만원,"국민연금
고용보험
산재보험
건강보험",퇴직금,"경기도 군포시 고산로 134, . (당정동)",군포시,"※ 상세 근무시간
협의 가능
주 소정근로시간
툴팁
: 40시간","주 6일 근무
(주 소정근로시간: 40시간)",공정기업(주),"- 택시 운전(군포, 안양, 의왕, 과천)
- 카카오 블루 택시 콜 배차에 의한 영업 활동
- 월급여 (250만원+성과급 : 정상근무시) 
- 4대보험 가입. 대학생 자녀 학자금 지원
- 근무자 희망에 따른 근무 편성 및 휴일 자유 선택
- 운전면허 필수 (입사 후 택시자격증 취득 가능)
- 운행의 90% 이상이 카카오콜로 진행되며, 콜 위치 및 운행목적지를 
   자동으로 내비가 안내하기 때문에 초보자도 바로 적응 가능
- 운전면허증, 택시운전자격증 필수",방문,"서류,면접",이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKH002505070001&rtnTarget=list7
258,[용인 수지/3등급/독거할머님] 요양보호사 채용,25/05/02 등록,채용시까지,요양보호사,경력 (최소 0년 3 개월 이상) 우대,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 이상","국민연금
고용보험
산재보험
건강보험",퇴직금,"경기도 용인시 수지구 수풍로 13, 102 (풍덕천동, 삼성래미안1차아파트)",용인시,"근무시간 협의가능
※ 상세 근무시간
09:00~12:00
주 소정근로시간
툴팁
: 18시간","주 6일 근무
(주 소정근로시간: 18시간)",마음드림재가복지센터,"- 용인 수지 3등급 할머님 대상자케어(대근자 있음)
- 간병일상생활지원서비스
- 주6일 : 09:00~12:00(면접시 꼭 시간확인)
- 급여 : 시급10,030+주휴수당+수당 등=12,800원
- 지원문의 010-4598-4832

※근로계약기간의 정함이 없는 근로자를 채용하는 것이라 하더라도 실제 서비스 제공기간에 따라 임금을 계산하여 지급하는 형태로 채용 시 근로자마다 주 소정근로시간이나 임금, 근무(예정)지 등에 차이가 있을 수 있습니다.","방문,워크넷,
기타 (유선 통화 후 지원(010-4598-4832))
고용24 입사지원","서류,면접",기타(채용 확정시 건강검진표추가제출),https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKX002505020012&rtnTarget=list8
259,[채용대행] 자재관리 및 출고보조업무 담당해주실 분 구인합니다.,"25/05/02 등록
25/07/01 마감",25/07/01 마감,창고 관리원(자재 검수원 포함),관계없음,기간의 정함이 있는 근로계약,"시급 10,030원 ~ 10,030원","국민연금
고용보험
산재보험
건강보험",퇴직금,"경기도 고양시 일산동구 산황로 178-15, (주)백상 (산황동)",고양시,"근무시간 협의가능
※ 상세 근무시간
오전 09:00~13:00
오후 14:00~18:00
오전 / 오후 시간협의",주 5일 근무,(주) 백상,"[채용대행] [시니어우대] 자재관리 및 출고 보조업무 담당 구인합니다.
-직무 내용: 자재관리 및 출고업무[4명]
-근무요일 : 주5일(월-금) 
-근무시간 : 오전/오후 시간협의
-급여 : 시급 10,030원
-대중교통으로 출퇴근이 어려워 자차(운전면허 필수)필수 입니다.","팩스,워크넷,
이메일 (개인회원 로그인 후 조회가능) 기본 이력서 이메일 보내기
고용24 입사지원","서류,면접",이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KEC0102505020002&rtnTarget=list9
260,재가요양보호사 구인,25/05/02 등록,채용시까지,재가 요양보호사,경력 (최소 0년 6 개월 이상) 우대,기간의 정함이 있는 근로계약(시간(선택)제),"시급 10,030원 이상","국민연금
고용보험
산재보험
건강보험",퇴직연금,경기도 의왕시 이미로 19 (포일동),의왕시,"※ 상세 근무시간
 월 8일 8시간(09시~13시, 16시~20시) 근무, 월 2~3일 6시간 근무, 주말은 토, 일요일 격주로 4시간(09시~13시) 근무
주 소정근로시간
툴팁
: 25시간","주 6일 근무
(주 소정근로시간: 25시간)",사랑채재가노인복지센터,"* 2등급 어르신 요양보호사 모집

  - 2등급 독거어르신 / 식사도움, 이동시 안전사고 예방, 주변정리 및 청소, 세탁 등
  - 보호자 근처 거주함, 보호자 회사가 격일 근무여서 보호사 출근시 격일로 방문요양 서비스 이용 희망함.
  - 월 8일 8시간(09시~13시, 16시~20시) 근무, 월 2~3일 6시간 근무, 주말은 토, 일요일 격주로 4시간(09시~13시) 근무","방문,
기타 (사랑채노인복지관 2층 재가복지팀 방문접수)","서류,면접","이력서,자기소개서,기타 (요양보호사증)",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKY002505020011&rtnTarget=list10
261,요양보호사 구인,25/05/02 등록,채용시까지,요양보호사(노인요양사),관계없음,기간의 정함이 없는 근로계약,월급 236만원 ~ 236만원,"국민연금
고용보험
산재보험
건강보험",퇴직금,경기도 파주시 광탄면 보광로538번길 46,파주시,"※ 상세 근무시간
08:30~익일08;30(격격일-퐁당당)
주 소정근로시간
툴팁
: 40시간","주 5일 근무
(주 소정근로시간: 40시간)",산호케어,"가. 모집분야 및 인원  
 ○ 시설 요양보호사 1명

나. 지원자격  
 ○ 요양보호사 자격증 필수    
 ○ 경력 무관

다. 근무 조건  
 ○ 퐁당당(격격일)
     월급 2,360,000원(4대보험)
     08:30~익일08;30(격격일-퐁당당)

많은 지원 바랍니다.","방문,팩스,워크넷
고용24 입사지원",면접,"이력서,자기소개서",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KF11502505020001&rtnTarget=list1
262,광명현진에버빌 미화원 모집,25/05/02 등록,채용시까지,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",관계없음,기간의 정함이 있는 근로계약,월급 146만원 이상,"국민연금
고용보험
산재보험
건강보험",퇴직금,"경기도 광명시 목감로 88, 광명동 (광명동, 현진에버빌아파트)",광명시,"※ 상세 근무시간
월~금  09:00~16:00(휴게시간 유) 
토: 09:00~12:00
주 소정근로시간
툴팁
: 28시간","주 6일 근무
(주 소정근로시간: 28시간)",에이스시설관리주식회사,"- 광명현진에버빌아파트 미화원 채용. 
- 월~금: 09:00~16:00 (휴게시간:2시간)/토:09:00~12:00
- 급여: 1,464,380원

* 미화반장님 010-2719-0189","방문,
기타 (담당자 유선 통화 후 이력서 지참 면접)","서류,면접",이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKE002505020009&rtnTarget=list2
